what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"8",1415697187907
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1415697187907
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1415697187907
java.specification.name,sysinfo,,,"Java Platform API Specification",1415697187907
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1415697187907
java.specification.version,sysinfo,,,"1.6",1415697187907
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1415697187907
java.version,sysinfo,,,"1.6.0_23",1415697187907
java.vm.info,sysinfo,,,"mixed mode",1415697187907
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1415697187907
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1415697187907
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1415697187907
java.vm.specification.version,sysinfo,,,"1.0",1415697187907
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1415697187907
java.vm.version,sysinfo,,,"19.0-b09",1415697187907
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1415697199245
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1415697199399
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1415697199399
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1415697199419
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415697199469
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415697201099
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1415697201379
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1415697201379
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1415697201379
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1415697201379
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1415697201389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415697203972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415697215672
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415697217216
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415697218116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415697219106
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415697223113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415697244773
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415697301579
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415697306574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415697307054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415697316060
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415697318420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415697319540
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415697323474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415697338736
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415697425071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415697493974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415697549405
