what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1415289933836
java.specification.name,sysinfo,,,"Java Platform API Specification",1415289933836
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1415289933836
java.specification.version,sysinfo,,,"1.6",1415289933836
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1415289933836
java.version,sysinfo,,,"1.6.0_23",1415289933836
java.vm.info,sysinfo,,,"mixed mode",1415289933836
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1415289933836
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1415289933836
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1415289933836
java.vm.specification.version,sysinfo,,,"1.0",1415289933836
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1415289933836
java.vm.version,sysinfo,,,"19.0-b09",1415289933836
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1415289934258
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415289934348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415289936576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415289937576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415289937576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415289939397
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1415289939509
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1415289939679
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1415289939679
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1415289939689
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415289939749
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415289941566
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1415289941876
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1415289941886
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1415289941886
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1415289941886
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1415289941886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415289949459
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415289954338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415289954348
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415289954348
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415289954768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290015515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290075910
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415290090187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290132915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290202965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415290253873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415290285963
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1415290289401
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1415290295342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290295372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290296954
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1415290297634
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415290300840
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1415290302600
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415290304882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415290311687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290315344
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415290315364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290316234
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415290316244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290319191
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415290320966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290324310
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415290424932
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1415290439021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415290569418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415290575876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415290577598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415290577968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415290582031
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1415290587086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415290603488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415290611475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290782183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290787471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290790455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290839591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290858046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290861989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415290891276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415291074147
