what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702257214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702260356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702262837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702264069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702270316
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415702272773
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415702277764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702292577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702336855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702346159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702395435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702397038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702512722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702519128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702525293
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415702529282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702531985
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415702534192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702534502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702535577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702589119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702589709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702637641
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415702638492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702639323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415702640156
