0, 0.0, 09/12/2014, 12:26:35
1, 0.0, 09/12/2014, 12:26:35
2, 0.0, 09/12/2014, 12:26:35
3, 0.0, 09/12/2014, 12:26:35
4, 0.0, 09/12/2014, 12:26:35
5, 0.0, 09/12/2014, 12:26:35
6, 0.0, 09/12/2014, 12:26:35
7, 0.0, 09/12/2014, 12:26:35
8, 0.0, 09/12/2014, 12:26:35
9, 0.0, 09/12/2014, 12:26:36
